library_id,wo,Neg,Pos,Pre,log2fc_pos_pre,log2fc_neg_pre,delta_pos,delta_neg,mut_count,ddelta,p_pos_neg,q_pos_neg,p_pos_neg_safe,neglog10_p_pos_neg,category
2,OOOOWWOW,0.004723187,0.003012371,0.004152049,-0.462792402,0.18589528491942595,-0.001139678,0.000571138,5,-0.648687687,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOOOWWWO,0.009252149,0.004794851,0.004861113,-0.019796509,0.9283609699465128,-6.63E-05,0.004391036,5,-0.948157479,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOOOWWWW,0.003272564,0.003081228,0.003294454,-0.096503654,-0.009615125,-0.000213226,-2.19E-05,4,-0.086888529,7.118566560865559e-47,7.810084455349642e-47,7.118566560865559e-47,46.147607449815496,Significant small-effect
2,OOOWOOOO,0.000618923,0.000678492,0.000660073,0.039646125,-0.092720634,1.8418610103272887e-05,-4.12E-05,7,0.13236675897830147,6.834866452500535e-23,7.321028501423167e-23,6.834866452500535e-23,22.165269966759467,Significant small-effect
2,OOOWOOOW,0.003116483,0.003797242,0.004403304,-0.213582347,-0.498532655,-0.000606062,-0.001286822,6,0.28495030847932246,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOOWOOWO,0.004311416,0.00161679,0.004488746,-1.472609234,-0.05813726,-0.002871955,-0.000177329,6,-1.414471974,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOOWOOWW,0.002523263,0.001063881,0.003663313,-1.782850096,-0.537680717,-0.002599432,-0.00114005,5,-1.24516938,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOOWOWOO,0.003375823,0.005089312,0.005730663,-0.171199731,-0.763287177,-0.000641351,-0.00235484,6,0.5920874462422593,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOOWOWOW,0.005811733,0.010670165964156661,0.007953302,0.4239105331365537,-0.452518859,0.002716864,-0.00214157,5,0.8764293918835322,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOOWOWWO,0.004840788,0.000323494,0.004370233,-3.751777087,0.1474999007509232,-0.004046739,0.000470556,5,-3.899276987,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOOWOWWW,0.00207506,0.001358116,0.002848471,-1.068025656,-0.456845894,-0.001490355,-0.000773411,4,-0.611179762,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOOWWOOO,0.002831514,0.003107111,0.003688328,-0.247320202,-0.381275185,-0.000581217,-0.000856814,6,0.13395498363909042,5.940478259439807e-101,6.779030168276034e-101,5.940478259439807e-101,100.22617858918137,Significant small-effect
2,OOOWWOOW,0.002692046,0.003241447,0.004415585,-0.445848202,-0.713692154,-0.001174138,-0.001723538,5,0.26784395233544156,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOOWWOWO,0.003194151,0.00248095,0.00416225,-0.746236388,-0.381826195,-0.0016813,-0.000968099,5,-0.364410192,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOOWWOWW,0.007792771,0.001470361,0.00540995,-1.878730338,0.5264395692339434,-0.003939589,0.002382821,4,-2.405169908,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOOWWWOO,0.002514136,0.002966907,0.00436302,-0.556211859,-0.79502142,-0.001396113,-0.001848884,5,0.2388095612487101,2.373590819132214e-290,3.063727309400908e-290,2.373590819132214e-290,289.6245941465058,Significant small-effect
2,OOOWWWOW,0.004946953,0.003587654,0.005463814,-0.606729586,-0.143340489,-0.00187616,-0.000516861,4,-0.463389096,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOOWWWWO,0.003756043,0.001017115,0.00244771,-1.266120675,0.6175758676691859,-0.001430594,0.001308333,4,-1.883696542,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOOWWWWW,0.001998658,0.002574274,0.003080949,-0.259116989,-0.624089239,-0.000506675,-0.00108229,3,0.36497225000416844,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOWOOOOO,0.005276661,0.019343472354131825,0.003336882,2.5349164211054367,0.660965618,0.01600659,0.001939779,7,1.8739508028825278,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOWOOOOW,0.001724343,0.002220464,0.001453864,0.6106269383299331,0.2459992290253854,0.000766601,0.000270479,6,0.3646277093045477,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOWOOOWO,0.004633338,0.004983537,0.005780044,-0.213870441,-0.318966613,-0.000796507,-0.001146705,6,0.10509617229201895,5.986888638386815e-101,6.821855303087647e-101,5.986888638386815e-101,100.2227988200544,Significant small-effect
2,OOWOOOWW,0.003735853,0.001506223,0.005829099,-1.951627131,-0.64169664,-0.004322876,-0.002093246,5,-1.309930492,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOWOOWOO,0.000371689,0.001052638,0.000557739,0.915132868,-0.584201152,0.000494899,-0.00018605,6,1.499334019669668,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOWOOWOW,0.003509107,0.00985098,0.005060454,0.9608618491881592,-0.528036903,0.004790526,-0.001551347,5,1.4888987522352344,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOWOOWWO,0.00223997,0.000516443,0.004765341,-3.203409789,-1.088759074,-0.004248898,-0.002525371,5,-2.114650715,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOWOOWWW,0.002992437,0.000471017,0.003590217,-2.92756291,-0.262669704,-0.0031192,-0.00059778,4,-2.664893206,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOWOWOOO,0.000624772,0.001711209,0.000989688,0.7893562131464689,-0.662793949,0.000721521,-0.000364916,6,1.4521501625540698,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOWOWOOW,0.002816986,0.007958764,0.003713928,1.0993914590917997,-0.398669883,0.004244836,-0.000896942,5,1.4980613416944695,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOWOWOWO,0.002899645,0.003921939,0.004722913,-0.268047603,-0.703608412,-0.000800974,-0.001823267,5,0.4355608087754014,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOWOWOWW,0.005867199,0.002496739,0.005684662,-1.186705228,0.045589591522573095,-0.003187922,0.000182538,4,-1.23229482,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOWOWWOO,0.008239894,0.018667885585271937,0.006083538,1.6174160815472487,0.43765295167857016,0.012584347160738807,0.002156355,5,1.1797631298686786,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOWOWWOW,0.005044402,0.007386707,0.004094612,0.8510476757875252,0.3008901520246875,0.003292095,0.00094979,4,0.5501575237628377,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOWOWWWO,0.004068392,0.002893467,0.004156207,-0.522317269,-0.030801632,-0.001262741,-8.78E-05,4,-0.491515636,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOWOWWWW,0.004937454,0.005030416,0.005029591,0.000236576,-0.026668351,8.24993734197324e-07,-9.21E-05,3,0.026904927,2.5636314326318066e-08,2.64632922078122e-08,2.5636314326318066e-08,7.591144412179695,Significant small-effect
2,OOWWOOOO,0.002751238,0.006762697,0.001966705,1.781297754210572,0.4840909426183138,0.004795991,0.000784532,6,1.2972068115922581,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOWWOOOW,0.004053528,0.009605115,0.003089655,1.6360403652280742,0.39162141392697236,0.00651546,0.000963873,5,1.244418951301102,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOWWOOWO,0.005533357,0.009514847,0.007023781,0.43787887800424286,-0.344037551,0.002491066,-0.001490424,5,0.7819164287481662,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOWWOOWW,0.004348481,0.004876838,0.005485515,-0.169648406,-0.335046951,-0.000608678,-0.001137035,4,0.16539854480837762,2.7976975472761977e-236,3.516582187083666e-236,2.7976975472761977e-236,235.55319923789597,Significant small-effect
2,OOWWOWOO,0.004568,0.013619943958292911,0.004034446,1.755026758776683,0.1791505123882152,0.009585498,0.000533555,5,1.575876246388468,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOWWOWOW,0.002364537,0.007491218,0.003154564,1.2474948030943538,-0.415730665,0.004336654,-0.000790028,4,1.6632254683877803,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOWWOWWO,0.005410764,0.001759201,0.004928166,-1.485603814,0.13475526,-0.003168966,0.000482598,4,-1.620359073,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOWWOWWW,0.00542518,0.004145656,0.004604205,-0.151316833,0.2366716237776129,-0.000458548,0.000820975,3,-0.387988457,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOWWWOOO,0.004833972,0.008578982,0.004415974,0.957916182,0.1304489079595778,0.004163008,0.000417997,5,0.8274672742015481,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOWWWOOW,0.00176286,0.005647579,0.003945821,0.517196857,-1.16195464,0.001701758,-0.00218296,4,1.679151497397764,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOWWWOWO,0.001724269,0.003231769,0.003017924,0.098736258,-0.807213373,0.000213846,-0.001293655,4,0.9059496313779704,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOWWWOWW,0.003675358,0.004883988,0.005938386,-0.281958912,-0.69203669,-0.001054398,-0.002263028,3,0.4100777780156355,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOWWWWOO,0.009859115,0.011128335735610367,0.005076633,1.1321395792016116,0.9574484096991613,0.006051703,0.004782482,4,0.17469116950245023,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOWWWWOW,0.005525758,0.014071982664743838,0.005970223,1.2368296930759797,-0.111593207,0.008101759,-0.000444466,3,1.3484229002785966,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOWWWWWO,0.001510225,0.002117349,0.002791683,-0.398711605,-0.885933553,-0.000674334,-0.001281458,3,0.48722194792426216,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOWWWWWW,0.002522704,0.007538248,0.004199935,0.8437101642736959,-0.735167929,0.003338313,-0.001677231,2,1.5788780931452515,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OWOOOOOO,0.001137865,0.00472939,0.001966121,1.2658738240798713,-0.788488387,0.00276327,-0.000828255,7,2.0543622106443507,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OWOOOOOW,0.000514174,0.00061571,0.000560598,0.13505466104600944,-0.124477914,5.51120713653616e-05,-4.64E-05,6,0.25953257496337473,4.162252447557922e-72,4.687111260593085e-72,4.162252447557922e-72,71.38067158264037,Significant small-effect
2,OWOOOOWO,0.005846078,0.001622921,0.00507098,-1.643067372,0.20516678919136075,-0.003448059,0.000775098,6,-1.848234161,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWOOOOWW,0.001397727,0.000342434,0.003565981,-3.376598376,-1.350588946,-0.003223547,-0.002168254,5,-2.02600943,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWOOOWOO,0.000971391,0.001021454,0.001416568,-0.471382055,-0.543809863,-0.000395114,-0.000445177,6,0.072427808,2.3053333046454236e-11,2.392562132388764e-11,2.3053333046454236e-11,10.637266275522203,Significant small-effect
2,OWOOOWOW,0.001066902,0.001599133,0.002061633,-0.366295444,-0.949707294,-0.0004625,-0.00099473,5,0.5834118491340154,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWOOOWWO,0.004159209,9.028700647166924e-05,0.004585297,-5.650776556,-0.140673816,-0.00449501,-0.000426088,5,-5.51010274,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWOOOWWW,0.00148333,0.000526423,0.00306386,-2.538789891,-1.046009671,-0.002537438,-0.001580531,4,-1.49278022,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWOOWOOO,0.000853231,0.001801722,0.001213719,0.5695544129538335,-0.507923808,0.000588003,-0.000360488,6,1.0774782209831395,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OWOOWOOW,0.00230229,0.002307337,0.002326858,-0.012149136,-0.015306541,-1.95E-05,-2.46E-05,5,0.003157404,0.6584538078769018,0.6601730084196613,0.6584538078769018,0.18147468643919923,Not significant
2,OWOOWOWO,0.003976307,0.002908464,0.003879352,-0.41543418,0.035604471,-0.000970888,9.695521447865936e-05,5,-0.451038651,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWOOWOWW,0.007037622,0.001873352,0.006229016,-1.732844184,0.1760571076927983,-0.004355664,0.000808606,4,-1.908901292,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWOOWWOO,0.005574854,0.006668071,0.004735193,0.49375792491161913,0.23546498890248785,0.001932878,0.000839661,5,0.2582929360091313,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWOOWWOW,0.003248798,0.003485671,0.002210164,0.6570442111166408,0.555544016,0.001275507,0.001038634,4,0.10150019532138077,1.6109071247886513e-66,1.8008394058772697e-66,1.6109071247886513e-66,65.79292949766553,Significant small-effect
2,OWOOWWWO,0.007122032,0.003168497,0.00629373,-0.989890772,0.1783469587074953,-0.003125233,0.000828302,4,-1.16823773,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWOOWWWW,0.00276286,0.004088194,0.003173927,0.365093219,-0.200038724,0.000914267,-0.000411067,3,0.5651319431431564,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWOWOOOO,0.001788713,0.001234325,0.00121203,0.026275814993372937,0.5611131805978363,2.229533180423543e-05,0.000576683,6,-0.534837366,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWOWOOOW,0.002963046,0.002594969,0.002804548,-0.112009821,0.079285284,-0.00020958,0.000158498,5,-0.191295105,5.453585431971508e-193,6.669352884958787e-193,5.453585431971508e-193,192.2633178791282,Significant small-effect
2,OWOWOOWO,0.004524901,0.001622808,0.005148234,-1.664976815,-0.186152847,-0.003525426,-0.000623333,5,-1.478823968,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWOWOOWW,0.00769171,0.002236952,0.005426454,-1.278096422,0.503216294,-0.003189502,0.002265256,4,-1.781312716,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWOWOWOO,0.002648314,0.003249031,0.004010405,-0.303654432,-0.598489031,-0.000761375,-0.001362092,5,0.2948345999186584,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWOWOWOW,0.003087949,0.003455864,0.0026989,0.35655796967159387,0.19420979168609848,0.000756964,0.000389048,4,0.1623481779854954,5.714798242306975e-162,6.847059360517561e-162,5.714798242306975e-162,161.24299909751707,Significant small-effect
2,OWOWOWWO,0.003134251,0.000337473,0.002885506,-3.092212996,0.11925681444900967,-0.002548033,0.000248745,4,-3.21146981,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWOWOWWW,0.004527769,0.003065268,0.004519413,-0.559970751,0.002664331,-0.001454145,8.355894595701158e-06,3,-0.562635083,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWOWWOOO,0.006545798,0.003699975,0.004557683,-0.30071175,0.5221723394805257,-0.000857708,0.001988115,5,-0.82288409,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWOWWOOW,0.002691562,0.002036589,0.002256555,-0.147898454,0.25421810863128147,-0.000219967,0.000435006,4,-0.402116563,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWOWWOWO,0.004184242,0.000666456,0.002751789,-2.04414905,0.6044168529810172,-0.002085333,0.001432453,4,-2.648565903,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWOWWOWW,0.002413372,0.000829373,0.002691363,-1.697042003,-0.157224756,-0.00186199,-0.000277991,3,-1.539817247,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWOWWWOO,0.005193442,0.003873248,0.004991711,-0.365906998,0.057145447947307734,-0.001118463,0.000201731,4,-0.423052446,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWOWWWOW,0.002215347,0.002108464,0.003443895,-0.707583584,-0.636276295,-0.001335431,-0.001228548,3,-0.071307289,2.294287598568134e-22,2.447240105139343e-22,2.294287598568134e-22,21.639352142388415,Significant small-effect
2,OWOWWWWO,0.003298677,0.001462419,0.004054263,-1.470452184,-0.297470737,-0.002591843,-0.000755586,3,-1.172981448,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWOWWWWW,0.004631141,0.003329244,0.003545969,-0.090959082,0.38509216253429235,-0.000216726,0.001085171,2,-0.476051245,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWWOOOOO,0.004139094,0.009788085,0.003453966,1.502502569082078,0.2609919927499584,0.006334119,0.000685128,6,1.2415105763321195,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OWWOOOOW,0.001117787,0.001706964,0.000905351,0.9141355826431646,0.3037934562445382,0.000801613,0.000212436,5,0.6103421263986264,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWWOOOWO,0.003380703,0.00183332,0.004743705,-1.371072527,-0.488568226,-0.002910384,-0.001363001,5,-0.882504302,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWWOOOWW,0.006306573,0.000509293,0.004574512,-3.164534122,0.4631519598553279,-0.004065218,0.001732062,4,-3.627686082,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWWOOWOO,0.000222313,0.000374844,0.000382958,-0.030815708,-0.781880554,-8.11E-06,-0.000160645,5,0.7510648462104279,5.396576880224386e-299,6.977392329987085e-299,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWWOOWOW,0.003081467,0.002873187,0.001999128,0.5230618632824998,0.6239934065726428,0.000874059,0.001082339,4,-0.100931543,8.147804919590195e-59,9.04265054659721e-59,8.147804919590195e-59,58.088959377727804,Significant small-effect
2,OWWOOWWO,0.003997354,0.000192006,0.003586773,-4.216370397,0.15631758063685802,-0.003394767,0.000410581,4,-4.372687978,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWWOOWWW,0.003910597,0.001319066,0.005339129,-2.016264813,-0.449116774,-0.004020063,-0.001428532,3,-1.567148039,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWWOWOOO,0.000670292,0.002157493,0.00134984,0.6761680242618597,-1.008843828,0.000807654,-0.000679548,5,1.6850118527449254,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OWWOWOOW,0.002968112,0.004870744,0.003334998,0.5463200354293788,-0.168086669,0.001535746,-0.000366886,4,0.7144067047631004,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWWOWOWO,0.003454274,0.001261811,0.00341888,-1.437306959,0.014854382,-0.002157069,3.539391640761244e-05,4,-1.452161342,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWWOWOWW,0.003290593,0.001009456,0.003809765,-1.915073668,-0.211294468,-0.002800308,-0.000519171,3,-1.703779199,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWWOWWOO,0.007101246,0.013682499686136634,0.006420235,1.091514567127603,0.14542455425131973,0.007262265,0.000681011,4,0.9460900128762832,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWWOWWOW,0.00197005,0.006600082,0.002434715,1.438357279967403,-0.30538104,0.004165367,-0.000464665,3,1.7437383197808396,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OWWOWWWO,0.006370756,0.002206938,0.004913482,-1.154339668,0.37465167774410146,-0.002706544,0.001457274,3,-1.528991346,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWWOWWWW,0.00511611,0.005400808,0.005311449,0.024065143003631394,-0.054048064,8.935851059976505e-05,-0.00019534,2,0.078113207,7.84343216399973e-62,8.730081017321439e-62,7.84343216399973e-62,61.10549385520926,Significant small-effect
2,OWWWOOOO,4.622833586893831e-05,0.000595921,0.000136121,2.122089212397922,-1.537725353,0.0004598,-8.99E-05,5,3.6598145650043525,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OWWWOOOW,0.004758352,0.010560617981168575,0.004341384,1.2822716386508648,0.1322779208204062,0.006219234,0.000416968,4,1.1499937178304587,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OWWWOOWO,0.005112161,0.004986801,0.005240822,-0.07166466,-0.035853021,-0.000254022,-0.000128661,4,-0.035811639,7.93348680453043e-14,8.28968417126445e-14,7.93348680453043e-14,13.100535896270376,Significant small-effect
2,OWWWOOWW,0.003163158,0.001364643,0.00298966,-1.130883433,0.081357824,-0.001625017,0.000173498,3,-1.212241257,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWWWOWOO,0.00576692,0.010476028,0.00556147,0.9134318955218951,0.052325334,0.004914558,0.000205449,4,0.8611065611377193,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWWWOWOW,0.001943602,0.006159155,0.003129484,0.976580654,-0.686911277,0.00302967,-0.001185883,3,1.6634919314051066,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OWWWOWWO,0.003568261,0.000414724,0.00285016,-2.777850791,0.324076442,-0.002435436,0.000718101,3,-3.101927233,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWWWOWWW,0.001445744,0.001734148,0.002003611,-0.208263272,-0.470512753,-0.000269463,-0.000557867,2,0.26224948091146816,2.465673662109019e-203,3.0395463443013266e-203,2.465673662109019e-203,202.60806440386511,Significant small-effect
2,OWWWWOOO,0.003995305,0.004398426,0.002302622,0.9334111747282556,0.794762678,0.002095804,0.001692683,4,0.13864849645476862,5.78124095636885e-152,6.873054263918385e-152,5.78124095636885e-152,151.23797892928593,Significant small-effect
2,OWWWWOOW,0.002573588,0.006621984,0.003912619,0.7589780807801142,-0.604161477,0.002709365,-0.001339031,3,1.363139557638359,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OWWWWOWO,0.010880421822948304,0.003100904,0.00507033,-0.709210125,1.1014309976974181,-0.001969426,0.005810092,3,-1.810641122,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWWWWOWW,0.00427532,0.001270659,0.003678452,-1.532779548,0.21687902817079407,-0.002407793,0.000596868,2,-1.749658576,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OWWWWWOO,0.003767144,0.005193031,0.003577937,0.5373235877360809,0.074322983,0.001615094,0.000189207,3,0.46300060479766353,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWWWWWOW,0.004473793,0.009771371,0.005236794,0.8997492480262542,-0.22713845,0.004534577,-0.000763001,2,1.1268876977671958,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OWWWWWWO,0.005225553,0.00389849,0.005393642,-0.468241909,-0.04566749,-0.001495152,-0.000168089,2,-0.422574419,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OWWWWWWW,0.002129782,0.004303706,0.002528603,0.7670038634614427,-0.247528098,0.001775103,-0.000398821,1,1.0145319615327644,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,WOOOOOOO,0.009338608,0.012235323102881062,0.003402181,1.846214173554612,1.4564779867019326,0.008833142,0.005936427,7,0.3897361868526794,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,WOOOOOOW,0.002149673,0.001163808,0.001060315,0.1342399261703963,1.0189360378528316,0.000103494,0.001089359,6,-0.884696112,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,WOOOOOWO,0.006184241,0.001269961,0.005344781,-2.072481608,0.21042906009809928,-0.004074821,0.00083946,6,-2.282910668,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,WOOOOOWW,0.010573623616488533,0.0001951,0.005617153,-4.840435134,0.9124384169145401,-0.005422053,0.00495647,5,-5.752873551,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,WOOOOWOO,0.006599998,0.004247055,0.00278629,0.6079389960756512,1.2438208564797621,0.001460764,0.003813708,6,-0.63588186,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,WOOOOWOW,0.006212068,0.004882158,0.004373611,0.15865952949146742,0.506150947,0.000508546,0.001838456,5,-0.347491418,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,WOOOOWWO,0.003469658,0.000116075,0.003610619,-4.947138073,-0.057436281,-0.003494544,-0.00014096,5,-4.889701792,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,WOOOOWWW,0.006368782,0.001008098,0.005511245,-2.44957379,0.20860393318140988,-0.004503147,0.000857537,4,-2.658177723,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,WOOOWOOO,0.000186031,0.000510557,0.000216819,1.2317658868325334,-0.219853731,0.000293738,-3.08E-05,6,1.4516196177933849,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,WOOOWOOW,0.008351199,0.00634137,0.005191312,0.288644929,0.6857790073604729,0.001150058,0.003159887,5,-0.397134079,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,WOOOWOWO,0.003469435,0.001497546,0.003923015,-1.388767488,-0.17721411,-0.002425469,-0.00045358,5,-1.211553378,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,WOOOWOWW,0.008252857,0.001014418,0.006183794,-2.60665213,0.4163429485663411,-0.005169376,0.002069063,4,-3.022995079,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,WOOOWWOO,0.00607532,0.008318157,0.006695336,0.3130655109101108,-0.140174119,0.001622821,-0.000620016,5,0.45323963011252677,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,WOOOWWOW,0.002872862,0.006032704,0.005049993,0.2564768080851937,-0.813576303,0.000982711,-0.002177131,4,1.070053110915445,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,WOOOWWWO,0.006563157,0.000990516,0.006553302,-2.72473424,0.002167587,-0.005562786,9.85495816667719e-06,4,-2.726901827,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,WOOOWWWW,0.003167367,0.001805797,0.004198376,-1.21674067,-0.406435235,-0.002392579,-0.001031008,3,-0.810305435,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,WOOWOOOO,0.001758912,0.002659411,0.001679649,0.66263041,0.066484543,0.000979762,7.926264524695035e-05,6,0.5961458675520981,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,WOOWOOOW,0.004764461,0.003869174,0.003737318,0.050008809,0.35022642309987223,0.000131855,0.001027143,5,-0.300217614,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,WOOWOOWO,0.004274016,0.001779575,0.00565068,-1.66633688,-0.402749833,-0.003871105,-0.001376664,5,-1.263587047,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,WOOWOOWW,0.004163307,0.0006398,0.004452035,-2.796842471,-0.096712647,-0.003812235,-0.000288728,4,-2.700129824,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,WOOWOWOO,0.003147103,0.004465679,0.004255293,0.069605088,-0.435114814,0.000210386,-0.00110819,5,0.5047199020268716,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
